    Energy      s          Int(s)         px           py           pz           p          Int(p)       dx2-y2        dz2          dyz          dxz          dxy           d          Int(d)       total      Int(total) 
  -21.4000  6.50500E-04  1.34057E-04  2.42977E-04  2.42977E-04  3.05256E-04  7.91210E-04  2.85686E-04  3.42400E-04  2.87698E-04  4.37798E-04  4.37798E-04  3.42400E-04  1.84809E-03  7.09222E-04  3.28980E-03  1.12896E-03
  -21.3000  6.98682E-04  1.39192E-04  2.52130E-04  2.52130E-04  3.19562E-04  8.23821E-04  2.91741E-04  3.49191E-04  2.91062E-04  4.50740E-04  4.50740E-04  3.49191E-04  1.89092E-03  7.23120E-04  3.41343E-03  1.15405E-03
  -21.2000  7.53441E-04  1.44730E-04  2.62219E-04  2.62219E-04  3.35453E-04  8.59890E-04  2.98061E-04  3.56422E-04  2.94539E-04  4.64741E-04  4.64741E-04  3.56422E-04  1.93686E-03  7.37356E-04  3.55019E-03  1.18015E-03
  -21.1000  8.16045E-04  1.50728E-04  2.73376E-04  2.73376E-04  3.53173E-04  8.99924E-04  3.04675E-04  3.64148E-04  2.98140E-04  4.79941E-04  4.79941E-04  3.64148E-04  1.98632E-03  7.51955E-04  3.70229E-03  1.20736E-03
  -21.0000  8.88090E-04  1.57255E-04  2.85758E-04  2.85758E-04  3.73017E-04  9.44533E-04  3.11617E-04  3.72434E-04  3.01884E-04  4.96509E-04  4.96509E-04  3.72434E-04  2.03977E-03  7.66947E-04  3.87239E-03  1.23582E-03
  -20.9000  9.71596E-04  1.64396E-04  2.99554E-04  2.99554E-04  3.95339E-04  9.94447E-04  3.18926E-04  3.81360E-04  3.05790E-04  5.14641E-04  5.14641E-04  3.81360E-04  2.09779E-03  7.82365E-04  4.06384E-03  1.26569E-03
  -20.8000  1.06913E-03  1.72254E-04  3.14985E-04  3.14985E-04  4.20567E-04  1.05054E-03  3.26648E-04  3.91014E-04  3.09885E-04  5.34570E-04  5.34570E-04  3.91014E-04  2.16105E-03  7.98249E-04  4.28072E-03  1.29715E-03
  -20.7000  1.18407E-03  1.80957E-04  3.32324E-04  3.32324E-04  4.49233E-04  1.11388E-03  3.34835E-04  4.01507E-04  3.14202E-04  5.56581E-04  5.56581E-04  4.01507E-04  2.23038E-03  8.14642E-04  4.52833E-03  1.33043E-03
  -20.6000  1.32089E-03  1.90665E-04  3.51907E-04  3.51907E-04  4.82006E-04  1.18582E-03  3.43550E-04  4.12980E-04  3.18789E-04  5.81026E-04  5.81026E-04  4.12980E-04  2.30680E-03  8.31596E-04  4.81351E-03  1.36581E-03
  -20.5000  1.48555E-03  2.01584E-04  3.74141E-04  3.74141E-04  5.19711E-04  1.26799E-03  3.52870E-04  4.25595E-04  3.23704E-04  6.08325E-04  6.08325E-04  4.25595E-04  2.39155E-03  8.49174E-04  5.14508E-03  1.40363E-03
  -20.4000  1.68619E-03  2.13977E-04  3.99529E-04  3.99529E-04  5.63394E-04  1.36245E-03  3.62884E-04  4.39553E-04  3.29029E-04  6.38994E-04  6.38994E-04  4.39553E-04  2.48612E-03  8.67446E-04  5.53477E-03  1.44431E-03
  -20.3000  1.93418E-03  2.28193E-04  4.28702E-04  4.28702E-04  6.14393E-04  1.47180E-03  3.73701E-04  4.55105E-04  3.34875E-04  6.73674E-04  6.73674E-04  4.55105E-04  2.59243E-03  8.86501E-04  5.99841E-03  1.48839E-03
