    Energy      s          Int(s)         px           py           pz           p          Int(p)       dx2-y2        dz2          dyz          dxz          dxy           d          Int(d)       total      Int(total) 
  -22.1000  4.37389E-04  1.03556E-04  1.85852E-04  1.85852E-04  2.49659E-04  6.21363E-04  2.42653E-04  2.96949E-04  2.70492E-04  3.67653E-04  3.67653E-04  2.96949E-04  1.59970E-03  6.13235E-04  2.65845E-03  9.59444E-04
  -22.0000  4.61704E-04  1.06949E-04  1.90396E-04  1.90396E-04  2.58590E-04  6.39382E-04  2.47352E-04  3.01430E-04  2.73688E-04  3.75927E-04  3.75927E-04  3.01430E-04  1.62840E-03  6.25204E-04  2.72949E-03  9.79505E-04
  -21.9000  4.88620E-04  1.10541E-04  1.95313E-04  1.95313E-04  2.68349E-04  6.58975E-04  2.52195E-04  3.06107E-04  2.76992E-04  3.84707E-04  3.84707E-04  3.06107E-04  1.65862E-03  6.37394E-04  2.80622E-03  1.00013E-03
  -21.8000  5.18533E-04  1.14352E-04  2.00647E-04  2.00647E-04  2.79042E-04  6.80335E-04  2.57196E-04  3.10999E-04  2.80415E-04  3.94047E-04  3.94047E-04  3.10999E-04  1.69051E-03  6.49819E-04  2.88937E-03  1.02137E-03
  -21.7000  5.51897E-04  1.18408E-04  2.06442E-04  2.06442E-04  2.90786E-04  7.03670E-04  2.62368E-04  3.16125E-04  2.83968E-04  4.04004E-04  4.04004E-04  3.16125E-04  1.72423E-03  6.62492E-04  2.97979E-03  1.04327E-03
  -21.6000  5.89281E-04  1.22739E-04  2.12753E-04  2.12753E-04  3.03727E-04  7.29234E-04  2.67727E-04  3.21509E-04  2.87667E-04  4.14647E-04  4.14647E-04  3.21509E-04  1.75998E-03  6.75428E-04  3.07849E-03  1.06589E-03
  -21.5000  6.31366E-04  1.27380E-04  2.19644E-04  2.19644E-04  3.18032E-04  7.57320E-04  2.73294E-04  3.27178E-04  2.91530E-04  4.26055E-04  4.26055E-04  3.27178E-04  1.79800E-03  6.88643E-04  3.18668E-03  1.08932E-03
  -21.4000  6.78988E-04  1.32370E-04  2.27189E-04  2.27189E-04  3.33900E-04  7.88278E-04  2.79087E-04  3.33164E-04  2.95579E-04  4.38322E-04  4.38322E-04  3.33164E-04  1.83855E-03  7.02156E-04  3.30582E-03  1.11361E-03
  -21.3000  7.33178E-04  1.37759E-04  2.35473E-04  2.35473E-04  3.51568E-04  8.22514E-04  2.85133E-04  3.39501E-04  2.99843E-04  4.51552E-04  4.51552E-04  3.39501E-04  1.88195E-03  7.15988E-04  3.43764E-03  1.13888E-03
  -21.2000  7.95204E-04  1.43604E-04  2.44594E-04  2.44594E-04  3.71317E-04  8.60504E-04  2.91457E-04  3.46233E-04  3.04353E-04  4.65868E-04  4.65868E-04  3.46233E-04  1.92855E-03  7.30162E-04  3.58426E-03  1.16522E-03
  -21.1000  8.66691E-04  1.49974E-04  2.54671E-04  2.54671E-04  3.93493E-04  9.02836E-04  2.98093E-04  3.53409E-04  3.09152E-04  4.81418E-04  4.81418E-04  3.53409E-04  1.97881E-03  7.44706E-04  3.74833E-03  1.19277E-03
  -21.0000  9.49670E-04  1.56954E-04  2.65843E-04  2.65843E-04  4.18507E-04  9.50194E-04  3.05077E-04  3.61086E-04  3.14294E-04  4.98372E-04  4.98372E-04  3.61086E-04  2.03321E-03  7.59650E-04  3.93307E-03  1.22168E-03
  -20.9000  1.04674E-03  1.64647E-04  2.78272E-04  2.78272E-04  4.46862E-04  1.00341E-03  3.12452E-04  3.69328E-04  3.19842E-04  5.16926E-04  5.16926E-04  3.69328E-04  2.09235E-03  7.75029E-04  4.14250E-03  1.25213E-03
  -20.8000  1.16138E-03  1.73183E-04  2.92161E-04  2.92161E-04  4.79199E-04  1.06352E-03  3.20268E-04  3.78226E-04  3.25892E-04  5.37336E-04  5.37336E-04  3.78226E-04  2.15701E-03  7.90883E-04  4.38192E-03  1.28433E-03
  -20.7000  1.29811E-03  1.82724E-04  3.07749E-04  3.07749E-04  5.16295E-04  1.13179E-03  3.28587E-04  3.87874E-04  3.32557E-04  5.59889E-04  5.59889E-04  3.87874E-04  2.22808E-03  8.07259E-04  4.65798E-03  1.31857E-03
  -20.6000  1.46302E-03  1.93477E-04  3.25325E-04  3.25325E-04  5.59137E-04  1.20979E-03  3.37479E-04  3.98391E-04  3.39993E-04  5.84939E-04  5.84939E-04  3.98391E-04  2.30665E-03  8.24212E-04  4.97946E-03  1.35517E-03
  -20.5000  1.66449E-03  2.05711E-04  3.45246E-04  3.45246E-04  6.08980E-04  1.29947E-03  3.47030E-04  4.09922E-04  3.48416E-04  6.12916E-04  6.12916E-04  4.09922E-04  2.39409E-03  8.41808E-04  5.35805E-03  1.39455E-03
  -20.4000  1.91421E-03  2.19780E-04  3.67949E-04  3.67949E-04  6.67441E-04  1.40334E-03  3.57344E-04  4.22644E-04  3.58124E-04  6.44348E-04  6.44348E-04  4.22644E-04  2.49211E-03  8.60125E-04  5.80966E-03  1.43725E-03
  -20.3000  2.22899E-03  2.36163E-04  3.93981E-04  3.93981E-04  7.36634E-04  1.52460E-03  3.68550E-04  4.36776E-04  3.69546E-04  6.79892E-04  6.79892E-04  4.36776E-04  2.60288E-03  8.79256E-04  6.35647E-03  1.48397E-03
  -20.2000  2.63356E-03  2.55519E-04  4.24026E-04  4.24026E-04  8.19345E-04  1.66740E-03  3.80805E-04  4.52592E-04  3.83312E-04  7.20362E-04  7.20362E-04  4.52592E-04  2.72922E-03  8.99315E-04  7.03017E-03  1.53564E-03
