    Energy      s          Int(s)         px           py           pz           p          Int(p)       dx2-y2        dz2          dyz          dxz          dxy           d          Int(d)       total      Int(total) 
  -22.4000  1.64935E-04  6.16784E-05  1.30669E-04  1.30669E-04  1.23383E-04  3.84720E-04  1.96456E-04  2.59434E-04  2.46544E-04  2.66286E-04  2.66286E-04  2.59434E-04  1.29798E-03  5.32009E-04  1.84764E-03  7.90144E-04
  -22.3000  1.68361E-04  6.29159E-05  1.31852E-04  1.31852E-04  1.24239E-04  3.87943E-04  1.99307E-04  2.62284E-04  2.48877E-04  2.69416E-04  2.69416E-04  2.62284E-04  1.31228E-03  5.41654E-04  1.86858E-03  8.03878E-04
  -22.2000  1.71984E-04  6.41799E-05  1.33110E-04  1.33110E-04  1.25149E-04  3.91368E-04  2.02184E-04  2.65198E-04  2.51244E-04  2.72627E-04  2.72627E-04  2.65198E-04  1.32689E-03  5.51407E-04  1.89025E-03  8.17771E-04
  -22.1000  1.75825E-04  6.54722E-05  1.34451E-04  1.34451E-04  1.26116E-04  3.95018E-04  2.05087E-04  2.68184E-04  2.53649E-04  2.75928E-04  2.75928E-04  2.68184E-04  1.34187E-03  5.61270E-04  1.91272E-03  8.31829E-04
  -22.0000  1.79905E-04  6.67945E-05  1.35881E-04  1.35881E-04  1.27147E-04  3.98909E-04  2.08019E-04  2.71245E-04  2.56093E-04  2.79324E-04  2.79324E-04  2.71245E-04  1.35723E-03  5.71245E-04  1.93605E-03  8.46058E-04
  -21.9000  1.84245E-04  6.81487E-05  1.37408E-04  1.37408E-04  1.28246E-04  4.03062E-04  2.10981E-04  2.74385E-04  2.58575E-04  2.82821E-04  2.82821E-04  2.74385E-04  1.37299E-03  5.81336E-04  1.96029E-03  8.60466E-04
  -21.8000  1.88869E-04  6.95368E-05  1.39040E-04  1.39040E-04  1.29417E-04  4.07497E-04  2.13976E-04  2.77607E-04  2.61097E-04  2.86424E-04  2.86424E-04  2.77607E-04  1.38916E-03  5.91546E-04  1.98553E-03  8.75060E-04
  -21.7000  1.93806E-04  7.09613E-05  1.40786E-04  1.40786E-04  1.30668E-04  4.12241E-04  2.17006E-04  2.80917E-04  2.63660E-04  2.90140E-04  2.90140E-04  2.80917E-04  1.40577E-03  6.01879E-04  2.01182E-03  8.89846E-04
  -21.6000  1.99087E-04  7.24245E-05  1.42658E-04  1.42658E-04  1.32005E-04  4.17321E-04  2.20074E-04  2.84320E-04  2.66265E-04  2.93977E-04  2.93977E-04  2.84320E-04  1.42286E-03  6.12336E-04  2.03927E-03  9.04835E-04
  -21.5000  2.04747E-04  7.39294E-05  1.44666E-04  1.44666E-04  1.33436E-04  4.22768E-04  2.23181E-04  2.87822E-04  2.68913E-04  2.97944E-04  2.97944E-04  2.87822E-04  1.44045E-03  6.22924E-04  2.06796E-03  9.20034E-04
  -21.4000  2.10829E-04  7.54790E-05  1.46824E-04  1.46824E-04  1.34970E-04  4.28618E-04  2.26331E-04  2.91430E-04  2.71605E-04  3.02051E-04  3.02051E-04  2.91430E-04  1.45857E-03  6.33644E-04  2.09801E-03  9.35454E-04
  -21.3000  2.17377E-04  7.70767E-05  1.49147E-04  1.49147E-04  1.36615E-04  4.34910E-04  2.29528E-04  2.95150E-04  2.74343E-04  3.06306E-04  3.06306E-04  2.95150E-04  1.47726E-03  6.44501E-04  2.12954E-03  9.51106E-04
  -21.2000  2.24445E-04  7.87263E-05  1.51653E-04  1.51653E-04  1.38384E-04  4.41689E-04  2.32774E-04  2.98991E-04  2.77127E-04  3.10723E-04  3.10723E-04  2.98991E-04  1.49656E-03  6.55501E-04  2.16269E-03  9.67001E-04
  -21.1000  2.32094E-04  8.04322E-05  1.54359E-04  1.54359E-04  1.40288E-04  4.49006E-04  2.36074E-04  3.02961E-04  2.79961E-04  3.15316E-04  3.15316E-04  3.02961E-04  1.51651E-03  6.66647E-04  2.19761E-03  9.83154E-04
  -21.0000  2.40391E-04  8.21990E-05  1.57288E-04  1.57288E-04  1.42341E-04  4.56916E-04  2.39433E-04  3.07070E-04  2.82842E-04  3.20095E-04  3.20095E-04  3.07070E-04  1.53717E-03  6.77945E-04  2.23448E-03  9.99577E-04
  -20.9000  2.49423E-04  8.40322E-05  1.60466E-04  1.60466E-04  1.44559E-04  4.65491E-04  2.42854E-04  3.11329E-04  2.85774E-04  3.25081E-04  3.25081E-04  3.11329E-04  1.55859E-03  6.89401E-04  2.27351E-03  1.01629E-03
  -20.8000  2.59282E-04  8.59379E-05  1.63921E-04  1.63921E-04  1.46961E-04  4.74804E-04  2.46344E-04  3.15754E-04  2.88760E-04  3.30294E-04  3.30294E-04  3.15754E-04  1.58085E-03  7.01020E-04  2.31494E-03  1.03330E-03
  -20.7000  2.70080E-04  8.79230E-05  1.67687E-04  1.67687E-04  1.49568E-04  4.84942E-04  2.49908E-04  3.20358E-04  2.91801E-04  3.35755E-04  3.35755E-04  3.20358E-04  1.60403E-03  7.12809E-04  2.35905E-03  1.05064E-03
  -20.6000  2.81947E-04  8.99952E-05  1.71803E-04  1.71803E-04  1.52402E-04  4.96008E-04  2.53553E-04  3.25158E-04  2.94901E-04  3.41488E-04  3.41488E-04  3.25158E-04  1.62819E-03  7.24776E-04  2.40615E-03  1.06832E-03
  -20.5000  2.95034E-04  9.21637E-05  1.76313E-04  1.76313E-04  1.55492E-04  5.08117E-04  2.57288E-04  3.30173E-04  2.98060E-04  3.47524E-04  3.47524E-04  3.30173E-04  1.65345E-03  7.36929E-04  2.45660E-03  1.08638E-03
  -20.4000  3.09526E-04  9.44387E-05  1.81269E-04  1.81269E-04  1.58869E-04  5.21407E-04  2.61120E-04  3.35426E-04  3.01281E-04  3.53894E-04  3.53894E-04  3.35426E-04  1.67992E-03  7.49276E-04  2.51085E-03  1.10483E-03
  -20.3000  3.25639E-04  9.68321E-05  1.86732E-04  1.86732E-04  1.62571E-04  5.36035E-04  2.65060E-04  3.40942E-04  3.04569E-04  3.60637E-04  3.60637E-04  3.40942E-04  1.70773E-03  7.61827E-04  2.56940E-03  1.12372E-03
  -20.2000  3.43636E-04  9.93578E-05  1.92775E-04  1.92775E-04  1.66641E-04  5.52192E-04  2.69119E-04  3.46750E-04  3.07925E-04  3.67798E-04  3.67798E-04  3.46750E-04  1.73702E-03  7.74594E-04  2.63285E-03  1.14307E-03
